what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433047162
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433047187
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333433067674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333433069179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433069865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433077943
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433079538
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433082749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433086328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433112380
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333433117279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433128624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433131019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433162925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433172927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433186522
executed,command,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch.RAPLaunchShortcut.run",1333433189638
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333433192609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433194011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433195231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433196746
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433198231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433201011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433203440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433208262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433244014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433244747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433246766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433279363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433284011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433285148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433292092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433317792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433318983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433320273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433321270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433322670
started,bundle,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.php.debug.ui",1333433323216
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1333433323220
started,bundle,org.eclipse.rap.ui.launch.rwt,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch.rwt",1333433323227
started,bundle,com.google.gdt.eclipse.suite,2.5.2.v201202290255-rel-r37,"com.google.gdt.eclipse.suite",1333433323655
started,bundle,org.eclipse.php.server.core,3.0.1.v201201110400,"org.eclipse.php.server.core",1333433323660
executed,command,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch.RAPLaunchShortcut.run",1333433326631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433326752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433340274
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433341299
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433344492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433347061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433364638
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433365360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433368862
started,bundle,com.google.gdt.eclipse.maven,2.5.2.v201202290255-rel-r37,"com.google.gdt.eclipse.maven",1333433368933
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433370168
executed,command,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch.RAPLaunchShortcut.run",1333433372370
started,bundle,org.eclipse.php.debug.daemon,3.0.1.v201201110400,"org.eclipse.php.debug.daemon",1333433372439
started,bundle,org.eclipse.php.debug.core,3.0.1.v201201110400,"org.eclipse.php.debug.core",1333433372470
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333433374220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333433380738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433380971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433401617
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433403174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333433408459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433410929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433424085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433425370
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433426413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433429316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433449324
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433450792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433452119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433457052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433462156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433465541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1333433492755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1333433494754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433495913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433497119
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433497681
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1333433498582
executed,command,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch.RAPLaunchShortcut.run",1333433500791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433500865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433512804
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433513932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433526725
opened,view,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.DependenciesView",1333433536094
activated,view,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.DependenciesView",1333433536120
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433549742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433549890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433560122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433561742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433565749
activated,view,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.DependenciesView",1333433566778
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433572370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433572557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433598917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433601163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433606125
activated,view,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.DependenciesView",1333433607182
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433608074
activated,view,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.DependenciesView",1333433608223
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433611000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433611149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433614875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333433616207
activated,view,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.DependenciesView",1333433618194
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1333433622225
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333433622832
executed,command,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch.RAPLaunchShortcut.run",1333433625821
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333433627932
activated,editor,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.manifestEditor",1333433630197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433641998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433647830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433650382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433651534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333433653954
