what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1332929707173
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1332929707190
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1332929707202
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1332929707228
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1332929707242
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1332929707269
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1332929707291
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1332929707307
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1332929707324
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1332929707337
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1332929707350
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1332929707359
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1332929707375
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1332929707388
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1332929707405
started,bundle,org.eclipse.libra.facet,0.1.2.201202130952,"org.eclipse.libra.facet",1332929707433
started,bundle,org.eclipse.libra.facet.ui,0.1.1.201202130952,"org.eclipse.libra.facet.ui",1332929707442
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1332929707455
os,sysinfo,,,"win32",1332929707460
arch,sysinfo,,,"x86",1332929707460
ws,sysinfo,,,"win32",1332929707460
locale,sysinfo,,,"en_AU",1332929707460
processors,sysinfo,,,"8",1332929707461
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1332929707461
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1332929707461
java.specification.name,sysinfo,,,"Java Platform API Specification",1332929707461
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332929707461
java.specification.version,sysinfo,,,"1.6",1332929707461
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332929707461
java.version,sysinfo,,,"1.6.0_31",1332929707461
java.vm.info,sysinfo,,,"mixed mode",1332929707461
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1332929707461
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332929707461
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332929707461
java.vm.specification.version,sysinfo,,,"1.0",1332929707461
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332929707461
java.vm.version,sysinfo,,,"20.6-b01",1332929707461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332929707504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332929708971
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1332929709081
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332929709186
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1332929709293
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1332929710498
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1332929711013
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1332929711032
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1332929711064
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1332929711088
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1332929711108
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1332929721275
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1332929721276
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1332929721277
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1332929721277
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1332929721278
