what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1333266225308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333266226795
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333266229039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333266229219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333266230466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266233658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266239124
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333266239906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333266257175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266270191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266270405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333266270929
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333266273069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266276804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266281914
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333266282542
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333266287619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333266288993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333266299384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333266301257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333266301589
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333266302804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266305984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266311358
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333266311862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333266318265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266318847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1333266318867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333266327888
