what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401088884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401089790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401099283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401110244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401112891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333401117169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333401119759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401120313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333401124148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401125971
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401130231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333401131184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401133860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401142293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401145127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401166554
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333401167441
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401208539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401239957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401309749
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401315618
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333401327477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333401330300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401331205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401387808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401387949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401405842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401405972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401408698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401408830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401430305
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401432278
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333401435344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333401435555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333401437444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401440931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401445190
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401447020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401461759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401476465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401478244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401481597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401486159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401491867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401502983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401506070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401506926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401509602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333401511697
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401520605
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333401525160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401525314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401526803
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333401527223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401528395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401529584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401530084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401538256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401539355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333401567117
