what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1333459247522
arch,sysinfo,,,"x86",1333459247522
ws,sysinfo,,,"win32",1333459247522
locale,sysinfo,,,"en_AU",1333459247522
processors,sysinfo,,,"8",1333459247522
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333459247522
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1333459247522
java.specification.name,sysinfo,,,"Java Platform API Specification",1333459247522
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333459247522
java.specification.version,sysinfo,,,"1.6",1333459247522
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1333459247522
java.version,sysinfo,,,"1.6.0_31",1333459247522
java.vm.info,sysinfo,,,"mixed mode",1333459247522
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1333459247522
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333459247522
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333459247522
java.vm.specification.version,sysinfo,,,"1.0",1333459247522
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1333459247522
java.vm.version,sysinfo,,,"20.6-b01",1333459247522
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333459249501
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1333459250539
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1333459250540
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1333459250548
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1333459250548
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1333459250602
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1333459250605
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1333459250639
started,bundle,org.eclipse.dltk.validators.ui,3.0.0.v20110423,"org.eclipse.dltk.validators.ui",1333459250682
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1333459251435
started,bundle,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch",1333459252817
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1333459252845
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1333459252884
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1333459252887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333459253383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333459263504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333459263569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333459268865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333459271747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333459272207
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1333459273301
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1333459273309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333459273654
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openFileSearchPage",1333459273677
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1333459274464
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1333459283341
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1333459283352
