what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333460141397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333460148126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333460149240
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1333460152093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333460152637
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333460158711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333460158985
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1333460163295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333460163528
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333460168518
opened,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333460173657
activated,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333460173718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460176190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460176883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460183567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460185847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333460186469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460188675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460190400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460190692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460196150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460196766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460291964
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333460292747
activated,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333460299543
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333460299545
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333460300331
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333460301519
closed,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333460301519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460310164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460313461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460318035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460323353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460345258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460374327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460377682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460416589
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1333460417818
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1333460417836
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333460426679
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1333460426679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460433285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460436085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460444618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460445968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1333460445984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460449485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333460457142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1333460457154
opened,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333460457324
activated,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333460457356
