what,kind,bundleId,bundleVersion,description,time
started,bundle,com.google.gdt.eclipse.managedapis,2.5.2.v201202290255-rel-r37,"com.google.gdt.eclipse.managedapis",1333501402054
started,bundle,com.google.gdt.eclipse.platform.e37,2.5.2.v201202290255-rel-r37,"com.google.gdt.eclipse.platform.e37",1333501402055
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.2.v201202290255-rel-r37,"com.google.gdt.eclipse.platform.shared",1333501402055
started,bundle,com.google.gdt.eclipse.suite.ext,2.5.2.v201202290255-rel-r37,"com.google.gdt.eclipse.suite.ext",1333501402055
started,bundle,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r37,"com.google.gwt.eclipse.core",1333501402056
os,sysinfo,,,"win32",1333501402059
arch,sysinfo,,,"x86",1333501402059
ws,sysinfo,,,"win32",1333501402059
locale,sysinfo,,,"en_AU",1333501402059
processors,sysinfo,,,"8",1333501402059
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333501402059
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1333501402059
java.specification.name,sysinfo,,,"Java Platform API Specification",1333501402059
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333501402059
java.specification.version,sysinfo,,,"1.6",1333501402059
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1333501402059
java.version,sysinfo,,,"1.6.0_31",1333501402059
java.vm.info,sysinfo,,,"mixed mode",1333501402059
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1333501402059
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333501402059
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333501402059
java.vm.specification.version,sysinfo,,,"1.0",1333501402059
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1333501402059
java.vm.version,sysinfo,,,"20.6-b01",1333501402059
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333501402081
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1333501402449
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1333501402450
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1333501402460
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1333501402461
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1333501402554
started,bundle,org.eclipse.dltk.validators.ui,3.0.0.v20110423,"org.eclipse.dltk.validators.ui",1333501402605
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1333501402955
started,bundle,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch",1333501404626
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1333501404672
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1333501404714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501405308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501421600
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1333501423031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501423386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501427598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501431042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501625138
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1333501627089
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1333501627096
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1333501627208
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1333501627209
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1333501627229
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1333501627655
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1333501628506
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1333501628616
opened,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333501628822
activated,editor,org.eclipse.libra.warproducts.ui,,"org.eclipse.libra.warproducts.WARProductEditor",1333501628900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501640107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501642858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501647609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501649413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501653138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501655201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501660861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501662621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501673245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501673910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501674045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501689456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501697294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501723438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501724058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501725648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333501729115
